mass_A
t	x
5.503244444444444	0.24803503301211016
5.5366	0.10461556777548431
5.569944444444444	-0.04285896884749896
5.6033	-0.1542355227816241
5.6366555555555555	-0.21881103365694443
5.670011111111111	-0.23404653947184073
5.703366666666667	-0.21361978110641822
5.736722222222222	-0.15519377631237852
5.770066666666667	-0.04013534741415725
5.803422222222222	0.10500816714022321
5.836788888888889	0.2515287813138709
5.870133333333333	0.4262164629087266
5.903488888888889	0.5914736434994783
5.936833333333333	0.7458144788749017
5.970188888888889	0.8631528121727197
6.003555555555556	0.9626965647781223
6.036888888888889	1.0224816206332683
6.0702444444444446	1.0329617726031373
6.1036	1.0132347951916625
6.136955555555556	0.948444200190778
6.170311111111111	0.8416946285496714
6.203666666666667	0.7042243038051144
6.2370222222222225	0.5356214579987721
6.270377777777778	0.35094436021808484
6.3037222222222224	0.17085719806850008
6.337077777777778	0.024652658045356546
6.370422222222222	-0.11422179368005736
6.403788888888889	-0.21179230097998314
6.437133333333334	-0.26440745645168384
6.470488888888889	-0.2574461502848493
6.503844444444445	-0.2256237202650322
6.537188888888889	-0.14432163372408802
6.570544444444445	-0.024838365486953506
6.603888888888888	0.12680010794853125
6.637255555555556	0.29205624406533737
6.6706111111111115	0.450771364196374
6.703955555555556	0.6112440130911363
6.7373111111111115	0.7542382954490048
6.770666666666667	0.8802104837918545
6.804022222222223	0.9404851099433191
6.837377777777778	0.981804284866552
6.870722222222223	0.9841095363665247
6.904077777777778	0.9578609244439864
6.937433333333334	0.8727234480040895
6.970777777777778	0.7638777048889658
7.004133333333334	0.6250806089444474
7.037488888888889	0.46985083904253067
7.070844444444445	0.3008598792435091
7.10418888888889	0.14387624856152392
7.137544444444445	0.0021696739980683333
7.1709000000000005	-0.12240984688521905
7.204255555555556	-0.20847980003442856
7.237611111111112	-0.25510100456979856
7.270955555555556	-0.26657199285302546
7.304311111111112	-0.21362966796253247
7.337666666666667	-0.13843209356210728
7.371022222222223	-0.02791987339353419
7.404366666666667	0.12720273548682393
7.437722222222223	0.27528609554166295
7.471077777777778	0.42044840352837376
7.504422222222223	0.5851546247184434
7.5377888888888895	0.7133496753210657
7.571133333333334	0.8137244671661357
7.6044888888888895	0.8822132394709499
7.637833333333334	0.9102996430893366
7.671200000000001	0.9140027767125876
7.704544444444445	0.8811440865916786
7.737900000000001	0.8146883134696736
7.771255555555556	0.7096338392024606
7.804611111111112	0.5610614536607219
7.837955555555556	0.4226974653691524
7.871311111111112	0.27592700934213
7.904666666666667	0.11568764651827124
7.938011111111112	-7.147217379923632E-4
7.971366666666667	-0.09428280911633635
8.004733333333334	-0.17883539979344398
8.038077777777778	-0.1981735083525411
8.071422222222223	-0.20048795007395448
8.104777777777779	-0.15915850537147946
8.138133333333334	-0.07553236051252021
8.171477777777778	0.04510484671028614
8.204833333333333	0.16825352867294185
8.2382	0.30752581414172653
8.271555555555556	0.42781327853980144
8.3049	0.5710725759140445
8.338255555555556	0.6738854762312219
8.371611111111111	0.7413412865739755
8.404966666666667	0.8052471795631888
8.438311111111112	0.8140756183244751
8.471655555555555	0.7996285032080799
8.505022222222223	0.7614646513231005
8.538377777777779	0.6808931025361105
8.571722222222222	0.5816047268267894
8.605077777777778	0.45383055120019833
8.638422222222223	0.3155603934315092
8.671777777777779	0.18270123638527735
8.705133333333334	0.0663138698508039
8.73848888888889	-0.027127811555535786
8.771844444444445	-0.09788076791456568
8.805200000000001	-0.15688679634971514
8.838555555555557	-0.15652037578692024
8.8719	-0.1213206591044127
8.905255555555556	-0.06291099231587438
8.938611111111111	0.04019312087174676
8.971955555555557	0.1444509038103554
9.005311111111112	0.27490099508001187
9.038666666666668	0.3995878642882129
9.072022222222223	0.5158329761123
9.105366666666667	0.6103098220380012
9.138722222222222	0.6914365831693203
9.172077777777778	0.7486932727234645
9.205422222222223	0.7691478527246254
9.23878888888889	0.7600551850962027
9.272144444444445	0.7419561254053413
9.3055	0.6779431172214743
9.338844444444446	0.5807707572649718
9.37218888888889	0.47805095019624133
9.405544444444443	0.33582222104961623
9.4389	0.21168658152408248
9.472255555555556	0.0852096516237264
9.505600000000001	-0.01828369397546581
9.538955555555557	-0.08772427355911994
9.572322222222223	-0.14346890299156456
9.605666666666668	-0.16519574039874207
9.639022222222223	-0.15619159002499217
9.672366666666667	-0.1097336072760502
9.705722222222223	-0.022845329931772795
9.739077777777778	0.0887031150951163
9.772422222222223	0.21935518582584201
9.80578888888889	0.33529610090238826
9.839144444444445	0.4625792100547983
9.8725	0.5846783068359347
9.905833333333334	0.6775426645321545
9.93918888888889	0.759655019936476
9.972555555555555	0.800187817438319
10.00591111111111	0.816102766371543
10.039255555555556	0.8066120182654277
10.072611111111112	0.7560913342710815
10.105955555555557	0.6823320406475908
10.13931111111111	0.585467953443306
10.172666666666666	0.46339466025686527
10.206011111111112	0.33011278407112776
10.239377777777777	0.19472967569495303
10.272733333333333	0.07651936924707847
10.306077777777778	-0.021002787571887893
10.339433333333334	-0.10040430627606867
10.37278888888889	-0.13573598683654708
10.406144444444447	-0.16193032842284794
10.439488888888889	-0.13296325227644346
10.472833333333334	-0.07686296120571257
10.5062	0.003013574401235175
10.539555555555555	0.1190261214305508
10.572888888888889	0.2330018013088484
10.606255555555556	0.3566261808456872
10.639611111111112	0.4745632357151184
10.672966666666667	0.5840009825059607
10.706311111111111	0.6781798637668999
10.739666666666666	0.7540815932597447
10.773022222222222	0.7950231240529355
10.806377777777778	0.7994275547439216
10.839722222222223	0.79463239627575
10.873066666666666	0.7571964404736597
10.906433333333334	0.670115231163523
10.93978888888889	0.5817871173074334
10.973133333333333	0.4530782130583173
11.006488888888889	0.33760854241407934
11.039855555555556	0.20013188662900028
11.0732	0.10528032284030253
11.106544444444445	0.01818943153788588
11.1399	-0.04816157684625644
11.173255555555555	-0.082557368719538
11.206611111111112	-0.10042720781689596
11.239966666666668	-0.0867874175899388
11.2733	-0.04281854781202554
11.306666666666667	0.05352022763907627
11.340022222222222	0.14495476476180968
11.373366666666668	0.2704049592294453
11.406722222222223	0.37131568007037963
11.440077777777779	0.4832700378501311
11.473444444444445	0.566016135684734
11.50678888888889	0.6278345174339481
11.540144444444445	0.6965127806666942
11.573488888888889	0.7132836596157848
11.606844444444445	0.7072350740062632
11.64018888888889	0.6887177670556959
11.673544444444445	0.6443465374073867
11.706900000000001	0.5682032095890506
11.740244444444444	0.47494303646264413
11.7736	0.37347640327048737
11.806966666666668	0.2716957153838919
11.84048888888889	0.1557128532353893
11.873666666666667	0.08115419261251766
11.907011111111112	-0.0018519546899007366
11.940366666666666	-0.03893373704725889
11.973733333333334	-0.06440830933135011
12.007077777777779	-0.052666841997254465
12.040433333333334	-0.012017810122941341
12.07378888888889	0.04795512735636187
12.107133333333334	0.1277144165527364
12.140488888888889	0.22156618807275663
12.173833333333334	0.3230373581822281
12.2072	0.4199963009449714
12.240555555555556	0.5025880557788103
12.273911111111111	0.5739985901212172
12.307255555555557	0.6286165887692441
12.340611111111112	0.6713137276657939
12.373966666666668	0.6628654934690879
12.407311111111111	0.6527452403471283
12.440666666666669	0.6106498398894669
12.474022222222223	0.5507893926167515
12.507377777777778	0.4573260677977746
12.540733333333334	0.36578916707333775
12.574066666666667	0.26093083235946146
12.607433333333335	0.1584276094881769
12.640777777777778	0.06390499344530376
12.674133333333334	-0.006494564401068104
12.70748888888889	-0.05498720545689828
12.740844444444445	-0.07208489000421103
12.7742	-0.06113345796862113
12.807544444444446	-0.043339282173837645
12.840900000000001	5.045327168442526E-4
12.874255555555557	0.07601672127714387
12.907611111111112	0.1595993157042539
12.940966666666666	0.26805345121127644
12.974322222222224	0.3632715028215934
13.007666666666667	0.4592271963569843
13.041022222222223	0.5302428517748474
13.074377777777778	0.5991600512773818
13.107722222222224	0.6414377754272262
13.14107777777778	0.6596286381327481
13.174433333333335	0.6536006468828877
13.20778888888889	0.6344478309138939
13.241144444444446	0.592942903591041
13.27448888888889	0.5140665889920335
13.307855555555555	0.4109122020729217
13.3412	0.30614880257252786
13.374555555555556	0.2109634133772822
13.407900000000001	0.10680190270747758
13.441266666666667	0.02301241098942164
13.47461111111111	-0.05150122649640565
13.507955555555556	-0.09204638178443858
13.541322222222222	-0.11397711711052416
13.574677777777778	-0.10139978320543719
13.608022222222223	-0.06974228137817207
13.641377777777778	-0.008875881432802046
13.674722222222222	0.06559915027476393
13.70808888888889	0.15888838265247784
13.741433333333333	0.2669106880193368
13.774777777777778	0.37234953874640375
13.808144444444444	0.46429442857746395
13.8415	0.5360662925155264
13.874855555555555	0.5994459831352508
13.908188888888889	0.6408203109663546
13.941555555555556	0.6495223240559902
13.974911111111112	0.6485196803469968
14.008255555555555	0.6108658077571363
14.0416	0.5623285401549101
14.074955555555556	0.47499652932291525
14.108311111111112	0.38961192728673844
14.141666666666667	0.28499424153221575
14.175022222222223	0.18737753848851568
14.20837777777778	0.09492088390598141
14.241733333333334	0.012986230033511958
14.27508888888889	-0.04989263050022963
14.308433333333333	-0.09356311445964494
14.341788888888889	-0.10967469269576036
14.375144444444445	-0.09568822945329991
14.4085	-0.06260909793807201
14.441844444444445	0.003952434227633361
14.47518888888889	0.07163999260010634
14.508555555555557	0.1668582982147857
14.541911111111112	0.25872924154844945
14.575255555555556	0.36422125806872785
14.608611111111111	0.4336771201114473
14.641966666666667	0.4930242605671129
14.675311111111112	0.5384507164200762
14.708666666666668	0.5616982629270382
14.742022222222223	0.5598120076674746
14.775377777777779	0.5441927630430197
14.808733333333334	0.5265740970149562
14.842077777777778	0.48209374494322255
14.875422222222223	0.38908738765691453
14.908788888888889	0.3102560644630916
14.942144444444445	0.21012299742781693
14.975488888888888	0.12817585142911803
15.008855555555556	0.04140608067077878
15.042188888888889	-0.007235696211299825
15.075544444444445	-0.060548019116662743
15.1089	-0.07046161581706833
15.142244444444446	-0.06138987094491455
15.175600000000001	-0.04574821057974532
15.208966666666667	-0.007432732778497098
15.242311111111112	0.056005972394576276
15.275666666666668	0.12694398843477117
15.309022222222223	0.21088267703206398
15.342366666666667	0.28990823303625923
15.375722222222223	0.36197438942360805
15.409077777777778	0.4348713105814639
15.442433333333334	0.4824785987628495
15.47578888888889	0.5267798597448188
15.509133333333335	0.5382543942230793
15.54248888888889	0.539948272036618
15.575844444444446	0.5162251493949643
15.609200000000001	0.4755293008500274
15.642544444444445	0.42161646789247165
15.6759	0.3351298585380995
15.709255555555556	0.2505974259083441
15.742611111111112	0.16789678376368755
15.775955555555557	0.09247007624996151
15.809311111111112	0.035010938447115336
15.842666666666668	-0.003175263392233063
15.876022222222224	-0.028005570613352404
15.90937777777778	-0.050090199864545326
15.942733333333335	-0.04199146854850788
15.976088888888892	-0.008858383939681858
16.009433333333334	0.049843938507848407
16.04277777777778	0.11360577662841997
16.076133333333335	0.20237079517964496
16.10948888888889	0.27900663676079773
16.142844444444446	0.36354939801583086
16.17618888888889	0.43464781704981625
16.209566666666667	0.48956791422855517
16.242900000000002	0.5340204387307814
16.276255555555558	0.5518397340583139
16.309611111111114	0.5483898136828298
16.34296666666667	0.5378291756830063
16.376322222222225	0.5023828385385656
16.409666666666666	0.4410785739478076
16.443033333333336	0.37520076840177197
16.476377777777778	0.28110727043150163
16.509733333333333	0.19764718408278092
16.54308888888889	0.11219586455375818
16.576433333333334	0.047765411986290474
16.60978888888889	-0.01304516422047719
16.643144444444445	-0.05502333039708773
16.6765	-0.06515510551089854
16.709844444444446	-0.06107888237381687
16.7432	-0.04873780089645585
16.776555555555557	-0.008367763861862443
16.809944444444444	0.054038754262020205
16.843244444444444	0.1348681475997875
16.876611111111114	0.2158372864666518
16.909966666666666	0.2936591643325297
16.94332222222222	0.3740521213221175
16.976666666666667	0.4407563684621252
17.010022222222222	0.487136335444875
17.04337777777778	0.5315769534107755
17.076733333333333	0.5441514921695401
17.11007777777778	0.5449219233414571
17.143433333333334	0.5224785396286915
17.17678888888889	0.4908922266941449
17.210144444444445	0.43461279548164633
17.24348888888889	0.3669017242144701
17.276833333333336	0.28178634431880134
17.310200000000002	0.19515106554688977
17.343555555555557	0.11575989555426425
17.3769	0.047885645371090746
17.410244444444444	-0.007647080441904208
17.44361111111111	-0.039250024332973865
17.476966666666666	-0.05866509573115941
17.51031111111111	-0.05257696318356864
17.543666666666667	-0.039797880421931
17.577022222222222	0.011474266252905707
17.610377777777778	0.06287448730044964
17.643722222222223	0.1304611274508023
17.67707777777778	0.21668002895304106
17.710433333333334	0.2896624015143754
17.74381111111111	0.3596899411538317
17.777133333333335	0.42127055139110503
17.81048888888889	0.47004068005775146
17.843855555555557	0.4973884932922097
17.877200000000002	0.5073039632263558
17.910544444444444	0.49773763041985575
17.943911111111113	0.4723463941469994
17.977255555555555	0.4390362766694409
18.01061111111111	0.3861696250988338
18.043966666666666	0.30209351907043924
18.07732222222222	0.2336964990631003
18.110666666666667	0.15192728921964438
18.144022222222222	0.09461938640121836
18.177377777777778	0.02800597649238057
18.210722222222223	-0.002004728175139192
18.24407777777778	-0.021629481207513734
18.277422222222224	-0.017882748321108366
18.31077777777778	-0.0038890486999516583
18.344144444444446	0.010101594759461818
18.3775	0.0540125489406158
18.410844444444447	0.10995834502490176
18.444200000000002	0.17335199771581955
18.477555555555558	0.2605132897264788
18.510911111111113	0.323593691824696
18.54426666666667	0.38679678361911307
18.57761111111111	0.42775260464624587
18.610966666666666	0.4730586538564374
18.644322222222222	0.48691519165103436
18.677677777777777	0.48610934140130624
18.711011111111112	0.48210085245504075
18.74437777777778	0.44580030512958935
18.777733333333334	0.39561827812578976
18.811088888888886	0.3276306500317361
18.844433333333335	0.2623637546935118
18.87778888888889	0.1918878382022271
18.911144444444446	0.12889059749798548
18.9445	0.0731601897767149
18.977844444444447	0.010562591165090396
19.011200000000002	-0.007598784579206708
19.044555555555558	-0.013018382662462358
19.077911111111113	-0.011397170333182771
19.111255555555555	0.008132402398119964
19.14461111111111	0.046246506142900046
19.177966666666666	0.10489203586963036
19.211322222222222	0.17129454708227776
19.244666666666667	0.23170133307389484
19.278011111111113	0.3039047167655706
19.311388888888892	0.3709579054276464
19.344722222222224	0.4249551973098509
19.37807777777778	0.45996780631983114
19.411433333333335	0.47603030374544986
19.44478888888889	0.4827119601707377
19.478144444444446	0.4854944230091842
19.5115	0.4575489354015527
19.544855555555557	0.41355174873507394
19.578200000000002	0.36426294085093147
19.611555555555558	0.28638836386657474
19.6449	0.22103099982940755
19.678255555555555	0.14798076191769027
19.71161111111111	0.0762595390704206
19.744966666666667	0.032153040799340005
19.778322222222222	-0.002923537583884084
19.811666666666667	-0.021296984152831655
19.845022222222223	-0.01716637238715002
19.87837777777778	-0.0021430577231331682
19.911722222222224	0.017468471764777505
19.94508888888889	0.06368805536371269
19.978433333333335	0.12835928317222844
20.01178888888889	0.18952484885952892
20.045155555555557	0.2691438755823867
20.07848888888889	0.3310249612756433
20.111844444444447	0.3889888357264333
20.145200000000003	0.43896951410069285
20.17855555555556	0.4733373273706025
20.2119	0.4934618316613868
20.245255555555556	0.4955969087115708
20.27862222222222	0.48126600033562816
20.311955555555556	0.4558404420962816
20.34531111111111	0.41126629367458456
20.378688888888888	0.3514620792271508
20.412022222222223	0.27416552783356885
20.44537777777778	0.20309061292218722
20.478733333333334	0.1265888675756024
20.51208888888889	0.07011431439924998
20.545433333333335	0.01231927605618921
20.57878888888889	-0.01518776234143715
20.612133333333336	-0.033798622512497545
20.645500000000002	-0.04697300795578663
20.678844444444444	-0.02602094904976937
20.7122	0.004836791956519093
20.745544444444445	0.04743340096683468
20.77891111111111	0.12197698779089095
20.812266666666666	0.17996067454340192
20.845611111111108	0.24637563903803894
20.878966666666667	0.31895969559778514
20.912311111111112	0.3735035883930031
20.94568888888889	0.4211304062955623
20.979022222222223	0.44902932449423894
21.01236666666667	0.45030468909650345
21.045744444444445	0.4448786036919401
21.07908888888889	0.4344380371182801
21.112444444444446	0.3957628777819995
21.14578888888889	0.3592810098975079
21.179144444444447	0.2901488175357425
21.212500000000002	0.2265757807773312
21.245855555555558	0.16913332721212804
21.279211111111113	0.09245056048241196
21.31256666666667	0.05105856826415689
21.3459	0.010145859477146857
21.379255555555556	-0.010298485349862219
21.41261111111111	-0.013895546154362393
21.445966666666667	-0.006631268399432955
21.479322222222223	0.001972667959481811
21.512666666666668	0.026861856598129563
21.546033333333334	0.0879834759731235
21.57938888888889	0.14369553318132944
21.612733333333335	0.20123354879169675
21.64608888888889	0.27525246715045704
21.679433333333336	0.32337126049917764
21.7128	0.37966787253495404
21.746144444444447	0.40362661877161443
21.77948888888889	0.41278969509339625
21.812844444444444	0.4229796840754041
21.8462	0.428287897533119
21.879555555555555	0.4095688705937217
21.9129	0.3787519857460868
21.946266666666666	0.32996936098830076
21.97961111111111	0.2722449328062382
22.012966666666667	0.2165795648577653
22.046311111111113	0.14804965258432468
22.079666666666668	0.10453612328112527
22.113011111111113	0.06342539891535992
22.14636666666667	0.024537407219026974
22.179722222222225	0.005385266475327555
22.21307777777778	-8.660905648483208E-5
22.246444444444446	0.010919415470663552
22.27978888888889	0.041064620801009255
22.313133333333333	0.08346390926497271
22.34648888888889	0.14603285524683862
22.379844444444444	0.2082647691967754
22.41318888888889	0.2705142737693933
22.446544444444445	0.32383088253676284
22.479944444444445	0.37157950176300325
22.513266666666667	0.4018368523456779
22.546611111111112	0.41765403532044765
22.579966666666667	0.43791240653272645
22.613322222222227	0.43184398805898994
22.64667777777778	0.42357726498132386
22.680033333333334	0.3884476714384153
22.71337777777778	0.3381427470101368
22.746733333333335	0.2814445453031542
22.7801	0.2167909889294677
22.813433333333336	0.15638353380999526
22.84678888888889	0.1027562365229091
22.880144444444447	0.05921064449741742
22.913500000000003	0.021132332974154622
22.94685555555556	-0.0016749059362499708
22.9802	-0.003509865363856335
23.013555555555556	0.001479995573513193
23.04691111111111	0.011591821181427875
23.080266666666667	0.051191610647968844
23.113611111111112	0.10538470284192236
23.146966666666668	0.1570460764027093
23.180322222222223	0.22169806548982152
23.21367777777778	0.2861071441984482
23.247033333333334	0.33124855787234786
23.28037777777778	0.3775468414570593
23.313733333333335	0.4128013548169438
23.34708888888889	0.42910533208635115
23.380433333333336	0.43583368629594155
23.413800000000002	0.43188657203370795
23.447144444444447	0.417977202115674
23.480500000000003	0.38214009596546994
23.51385555555556	0.3286683546868048
23.5472	0.268309182976072
23.580555555555556	0.2144130368134256
23.61391111111111	0.15349415982734627
23.647255555555557	0.09785891454061435
23.680611111111112	0.05833974287576105
23.71398888888889	0.01857252090907835
23.747322222222223	-0.00311422106832282
23.78066666666667	-0.0015559983934920751
23.814022222222224	0.002707273144325839
23.84738888888889	0.0168668481147094
23.880733333333332	0.050585574630208185
23.91407777777778	0.10278637858765904
23.947455555555557	0.16136545161821125
23.980800000000002	0.21900767599004922
24.014155555555558	0.2761118848315238
24.0475	0.3308580959524381
24.080844444444445	0.37485219828534433
24.1142	0.3901925091781564
24.147555555555556	0.40715743911048285
24.1809	0.42461107435655343
24.214266666666667	0.4102059472123436
24.247611111111112	0.3914263359103831
24.280966666666668	0.36357513143635956
24.314322222222224	0.30444697396312215
24.34767777777778	0.2599855166373466
24.38103333333333	0.20907300025447384
24.41437777777778	0.158641692087512
24.447733333333336	0.11154865129337033
24.48108888888889	0.07208155277306005
24.514444444444447	0.045825323931197204
24.54778888888889	0.03842405597690579
24.581144444444444	0.04219340363083646
24.6145	0.05166899433699612
24.64784444444445	0.07979333583152126
24.6812	0.11092046458425742
24.714555555555556	0.1576302730233472
24.74791111111111	0.2183509931699099
24.781266666666667	0.26838327059269673
24.814611111111113	0.31556162965018864
24.847966666666668	0.37270123425222224
24.881322222222224	0.3923977684445852
24.91467777777778	0.41155693784730474
24.948033333333335	0.42518079415483534
24.98137777777778	0.42645634728434345
25.014733333333336	0.41467314815116474
25.04808888888889	0.38474881088903956
25.081444444444447	0.349514972077392
25.11478888888889	0.3008519587949152
25.148144444444448	0.2342573322256527
25.1815	0.1841713120258106
25.214844444444445	0.1455033805183774
25.2482	0.09799298335084572
25.281555555555556	0.0763119522365443
25.314911111111112	0.05950018291425607
25.348266666666667	0.0498550981313759
25.381611111111113	0.056425335004972155
25.41496666666667	0.07231688951472037
25.448322222222224	0.10768411977630876
25.48167777777778	0.15533167829848793
25.515022222222225	0.2100579061690997
25.54837777777778	0.2608155084437449
25.581733333333336	0.3111169088974659
25.61508888888889	0.3499292387946973
25.648433333333333	0.374067549929201
25.68178888888889	0.409177782728646
25.715144444444444	0.4260357886307453
25.7485	0.42355002429426314
25.781855555555556	0.4237683077282348
25.8152	0.3925105837905747
25.848555555555556	0.35053225756379014
25.881911111111112	0.31061897821268936
25.915266666666668	0.26009577900469516
25.948611111111113	0.20879065160403876
25.98196666666667	0.15878203628180643
26.015322222222224	0.11319971789620098
26.04867777777778	0.07989520508133374
26.082033333333335	0.055436293140834536
26.11537777777778	0.05170268599817618
26.148733333333336	0.05558593896500241
26.18208888888889	0.05982305190929438
26.215444444444447	0.09662903462434969
26.248800000000003	0.14115728581276699
26.282144444444445	0.1905565115762844
26.3155	0.25267653852993455
26.348855555555556	0.3124598486735515
26.38221111111111	0.3556360314439875
26.415555555555553	0.39584867885744046
26.448911111111112	0.42540118409878325
26.482266666666668	0.4417246616527013
26.515611111111113	0.44435031658041346
26.54897777777778	0.4365141035611835
26.582322222222224	0.42850119762354844
26.61567777777778	0.39661602180600397
26.649033333333335	0.3581964019850439
26.68237777777778	0.31520760196699094
26.715733333333336	0.2622578047221733
26.749088888888892	0.20970251183086752
26.782444444444447	0.16312637109910177
26.81578888888889	0.11613747050155254
26.849144444444445	0.08869083184197635
26.8825	0.07858956718423826
26.91585555555556	0.06047516704431111
26.94921111111111	0.05977726484007739
26.982555555555557	0.07524436733797657
27.015911111111112	0.10431095872380425
27.049266666666668	0.14923478705744309
27.082622222222223	0.2037046578755639
27.11596666666667	0.26080396879494394
27.149322222222224	0.31575904045652514
27.18267777777778	0.3656743119026764
27.216033333333336	0.392464396029494
27.24938888888889	0.421708882246854
